word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
maturation,,1.0,,,3.0,
cytokine,,4.0,6.0,30.0,6.0,3.0
responses,6.0,14.0,6.0,18.0,30.0,2.0
infantstlr,,,,,,
infants,3.0,8.0,4.0,,8.0,
