word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
sumoylation,4.0,17.0,24.0,17.0,5.0,
transcription,1.0,3.0,,,,
factor,2.0,2.0,,,,
nf-e2sumoylation,,,,,,
