word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
value,,2.0,1.0,,2,
antigen,3.0,2.0,1.0,4.0,1,
detection,3.0,1.0,,2.0,3,
region,,1.0,,,1,
indonesia,,,4.0,,1,
dengue,6.0,10.0,16.0,13.0,10,
ns1,8.0,11.0,1.0,15.0,25,1.0
