word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
beggiatoa,,7,,7.0,20.0,
species,4.0,7,1.0,1.0,14.0,
marine,4.0,5,1.0,,8.0,
mangrove,2.0,2,2.0,4.0,8.0,
sediments,,2,,,,
