word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
stream,2.0,18.0,3.0,2.0,19.0,
segregation,2.0,19.0,6.0,4.0,24.0,
perception,,2.0,,,1.0,
tonesstreaming,,,,,,
sam,5.0,18.0,21.0,30.0,40.0,
tones,3.0,14.0,12.0,11.0,20.0,
