word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
expansion,2.0,1,,,,
gateway,3.0,6,30.0,17.0,1.0,
recombination,,1,3.0,,,
toolkit,,2,,,,
