word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
adducin,2.0,11,,4.0,10.0,2.0
barrier,7.0,11,1.0,21.0,9.0,
stabilization,,1,,1.0,,
regulation,2.0,2,,,5.0,
