word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
adaptation,1.0,,3,1,1,
evaluation,,,3,1,1,
version,2.0,5.0,9,8,9,2.0
activities,3.0,10.0,7,1,3,1.0
lawton,3.0,10.0,6,6,8,2.0
iadl,5.0,19.0,18,13,13,1.0
scale,7.0,8.0,32,9,16,1.0
