word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
retraction,,,,,,
chicory,,,,,,
cichorium,,,,,,
root,,,,,,
extract,,,,,,
status,,,,,,
gene,,,,,,
transcripts,,,,,,
hepatotoxicity,,,,,,
