word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
bone,1.0,,,,,2.0
stem,1.0,1.0,,1.0,,
cells,1.0,6.0,8.0,3.0,,15.0
kidney,3.0,4.0,11.0,4.0,,2.0
injury,2.0,3.0,3.0,7.0,,
paracrine,1.0,3.0,4.0,2.0,,
effects,3.0,5.0,4.0,3.0,3.0,
g-nephrotoxicity,,,,,,
