word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
analysis,1.0,2.0,4.0,10.0,1.0,
membrane,2.0,16.0,5.0,32.0,,
vesicles,1.0,10.0,1.0,53.0,2.0,
piscirickettsia,1.0,7.0,2.0,10.0,,
salmonis,2.0,20.0,6.0,66.0,4.0,
reveals,,,,,,
differences,1.0,1.0,1.0,5.0,,
vesicle,1.0,3.0,,1.0,,
characteristics,1.0,,,,,
proteomics,,,,1.0,,
omv,,1.0,,,,
