word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
tensile,1.0,1.0,,1.0,,
strain,1.0,2.0,,1.0,3.0,
controls,,,,,,
shape,,1.0,2.0,5.0,,
fiber,,5.0,,3.0,2.0,
formation,1.0,3.0,,4.0,8.0,2.0
adhesion,1.0,8.0,,8.0,14.0,
alignment,,1.0,,8.0,3.0,
cells,8.0,20.0,11.0,78.0,19.0,8.0
impact,,,,3.0,1.0,
forces,2.0,9.0,,3.0,10.0,
cell,4.0,19.0,21.0,91.0,47.0,24.0
