word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
methylation,17.0,30.0,105.0,67.0,4.0,
exon,2.0,5.0,26.0,10.0,,
silencinggene,,,,,,
body,2.0,4.0,6.0,5.0,,
patterns,1.0,1.0,8.0,3.0,,
