word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
primes,,,,,,
delivery,4.0,1.0,3.0,6.0,,
angiopoietin-2,1.0,,,2.0,,
labor,,1.0,1.0,,,
