word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
papillomavirus,1.0,,,,,
oncoprotein,,1.0,,3.0,,
rdna,5.0,6.0,40.0,27.0,,
gene,2.0,4.0,7.0,,1.0,
transcription,5.0,6.0,19.0,20.0,,
activity,,1.0,45.0,12.0,4.0,
p14arf,13.0,19.0,100.0,32.0,7.0,2.0
function,2.0,6.0,1.0,5.0,,
