word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
strategy,3.0,2,4.0,4.0,,
synthesis,,1,,,,
immunoglobulin,1.0,2,,5.0,,
light,1.0,1,,,,
chains,1.0,3,,,,
coli,,1,4.0,,,
chain,1.0,1,,,,
