word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
characterization,,,1,1,2,
enrichment,1.0,3.0,1,4,2,
cd8+,1.0,1.0,1,45,3,9.0
cells,10.0,4.0,14,79,20,12.0
