word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
packaging,,,,,1.0,
delivery,,,,,,
chemical,1.0,4.0,1.0,1.0,8.0,
weapons,1.0,,,,1.0,
trojan,1.0,,,,1.0,
horse,1.0,,,,1.0,
stratagem,,,,,,
nudibranchs,4.0,9.0,3.0,4.0,11.0,1.0
