word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
review,5,7,12.0,5,18,
relationship,1,2,1.0,14,3,
internet,12,13,8.0,75,42,
use,8,10,3.0,58,22,
self-harm,6,10,6.0,92,22,
behaviour,4,3,,10,9,
people,4,6,2.0,24,8,
