word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
development,1,1,1,,2.0,1.0
characteristics,1,1,1,3.0,,
cohort,2,7,21,15.0,9.0,2.0
columbia,1,1,3,,2.0,
canada,1,1,1,,,
