word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
expression,6.0,10.0,4.0,37.0,39.0,4.0
factors,6.0,16.0,,30.0,32.0,1.0
cancer,2.0,,3.0,,10.0,
affects,,,,,2.0,
splicing,15.0,35.0,2.0,50.0,53.0,2.0
apoptosis,,2.0,,1.0,6.0,
regulators,,1.0,,,3.0,
oncogenes,,,,,,
tumor,2.0,3.0,3.0,41.0,25.0,2.0
suppressorsrna-splicing,,,,,,
