word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
arp2,5,6.0,10,26.0,29,
protein,1,,5,5.0,3,
prostate,3,9.0,1,,2,
cancer,3,14.0,1,,3,
lncap,2,2.0,8,18.0,10,
cells,9,22.0,29,63.0,35,
cho,2,1.0,8,27.0,7,
