word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
thresholds,1.0,3.0,3.0,10.0,,
detection,1.0,9.0,4.0,19.0,3.0,
shapes,,6.0,,,7.0,
separation,,2.0,,2.0,2.0,
corners,3.0,1.0,,2.0,5.0,
cue,1.0,,,1.0,,
