word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
range,1.0,10,19,12,6.0,
effect,,2,4,6,,
number,5.0,35,10,12,12.0,
distractors,9.0,9,36,66,27.0,
perception,4.0,30,1,1,2.0,
items,4.0,34,4,12,9.0,
subset,4.0,30,5,14,12.0,
