word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
method,,,,,1,
breath,4.0,9.0,16.0,15.0,10,1.0
detection,7.0,10.0,16.0,,11,1.0
mask,7.0,4.0,7.0,1.0,8,
pressures,3.0,,1.0,,7,
awake,1.0,,1.0,,1,
humans,1.0,1.0,,,1,
sleeping,1.0,,,,1,
