word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
proteins,7.0,14.0,4,26.0,22.0,3.0
mosquitoes,1.0,5.0,5,1.0,8.0,1.0
anopheles,1.0,2.0,2,,,
proteomics,,,1,,1.0,
gland,,1.0,2,3.0,6.0,
insecticide,2.0,9.0,4,,6.0,2.0
stephensi,4.0,4.0,10,29.0,13.0,4.0
