word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
household,6.0,3.0,4.0,7.0,6.0,
wastes,11.0,11.0,4.0,6.0,19.0,
habitats,2.0,3.0,20.0,20.0,14.0,
vectors,1.0,4.0,,1.0,9.0,
comparison,1.0,,,,,
areas,5.0,9.0,7.0,11.0,26.0,
kolkata,1.0,4.0,4.0,2.0,6.0,
dengue,2.0,11.0,,1.0,22.0,
gradient,,,2.0,,,
