word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
nf90/ilf3,,,,1.0,,
transcription,4.0,11.0,32.0,11.0,2.0,1.0
factor,1.0,6.0,9.0,3.0,2.0,3.0
proliferation,2.0,1.0,7.0,4.0,,
differentiation,2.0,,5.0,4.0,,
regulation,,7.0,17.0,9.0,,2.0
k562,2.0,1.0,18.0,,15.0,6.0
erythroleukemia,,,,,,
cells,2.0,1.0,5.0,2.0,6.0,3.0
reveals,,,1.0,1.0,,
activation,,1.0,,3.0,,
role,,2.0,3.0,6.0,,
