word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
weather,9,22,23,11.0,30,
factors,2,3,6,4.0,9,
survival,10,11,32,29.0,39,
passerine,1,1,1,,1,
birds,1,8,35,6.0,9,
