word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
protein,2.0,6.0,3.0,20,6.0,
interactions,,,,1,3.0,
regulation,,1.0,,3,,
esca,6.0,9.0,9.0,115,32.0,
coli,2.0,2.0,1.0,1,,
ehec,2.0,7.0,5.0,10,1.0,
lee,2.0,6.0,2.0,8,3.0,
