word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
activities,,,,,,
chemicals,1.0,3.0,7.0,2.0,2.0,
mixtures,,1.0,4.0,2.0,,
vivo,2.0,2.0,3.0,1.0,6.0,
zebrafish,2.0,6.0,9.0,2.0,5.0,
estrogen,2.0,5.0,,,4.0,
mimics,2.0,1.0,,,,
embryos,,2.0,8.0,5.0,1.0,
