word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
mycobacterium,2.0,2,4.0,1.0,,
marinum,2.0,5,7.0,14.0,2.0,3.0
mgtc,14.0,16,12.0,88.0,36.0,11.0
role,3.0,4,,2.0,9.0,
phagocytosis,2.0,1,1.0,17.0,4.0,
multiplication,,1,1.0,,3.0,
