word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
things,,,,2,,
experiences,1.0,1.0,2.0,3,3.0,
violence,5.0,20.0,19.0,36,18.0,3.0
access,2.0,5.0,,11,10.0,1.0
protection,8.0,10.0,8.0,30,17.0,1.0
children,8.0,23.0,39.0,64,40.0,2.0
disabilities,7.0,20.0,14.0,23,21.0,1.0
uganda,1.0,1.0,12.0,20,3.0,
malawi,1.0,1.0,14.0,28,2.0,
