word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
expression,2.0,6.0,17.0,6.0,,
macleodii,1.0,1.0,,,1.0,
roseopersicina,2.0,3.0,26.0,15.0,12.0,
nife,3.0,11.0,4.0,8.0,,
hydrogenases,3.0,20.0,,6.0,,
elongatusexpression,,,,,,
cyanobacteria,2.0,8.0,,5.0,2.0,
