word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
segregation,2.0,15,1.0,,8,1.0
patterns,,2,4.0,1.0,3,
bottlenose,2.0,6,1.0,,4,1.0
dolphins,3.0,12,19.0,,16,1.0
aduncus,1.0,1,,,2,
