word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
complexity,4.0,9.0,4.0,,13,
control,2.0,10.0,,,11,
sleep,9.0,16.0,8.0,16.0,31,
rem,5.0,3.0,1.0,12.0,11,
risk,,4.0,,,13,
factor,,,,,1,
system,1.0,4.0,2.0,,9,
