word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
bioaccumulation,1,1,,6,,
uranium,9,22,28.0,127,8.0,1.0
rhodosporidium,1,2,,1,,
toruloides,1,3,1.0,4,,
water,2,8,8.0,8,,
mine,1,6,1.0,1,,
