word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
tubulin,3.0,2.0,1.0,16.0,13.0,1.0
tau,3.0,6.0,1.0,14.0,14.0,1.0
targets,,,,,,
diagnosis,1.0,4.0,,,4.0,2.0
parkinson,1.0,1.0,2.0,1.0,,
alzheimer,1.0,1.0,,,2.0,
diseases,3.0,5.0,,5.0,12.0,1.0
