word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
relationship,,1.0,,5,2.0,
microrna,,,7.0,1,1.0,
expression,4.0,14.0,15.0,27,15.0,1.0
cytochrome,1.0,1.0,,1,,
p450,,1.0,,1,,
activity,11.0,17.0,7.0,20,14.0,3.0
cirrhosis,2.0,14.0,7.0,11,11.0,3.0
regulation,,5.0,,2,3.0,
cyp3a,11.0,16.0,8.0,22,20.0,3.0
