word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
model,2,,,5,1.0,
platelet,2,13.0,15.0,10,1.0,4.0
rats,9,10.0,54.0,15,,8.0
imaging,2,8.0,1.0,6,1.0,2.0
