word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
value,1,2,,3.0,1.0,
changes,1,1,1.0,4.0,1.0,
growth,1,3,,1.0,,
differentiation,1,2,,1.0,,
factor-15,1,2,,1.0,,
heart,2,5,1.0,,3.0,
failure,1,1,1.0,,,
death,4,5,6.0,21.0,12.0,1.0
disease,2,3,,,1.0,
gdf-15,8,8,4.0,27.0,20.0,3.0
