word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
design,1.0,1.0,,,,
implementation,,2.0,,1.0,,
custom,2.0,3.0,21.0,8.0,,
projection,1.0,3.0,6.0,1.0,,
tomography,1.0,3.0,1.0,1.0,,
system,9.0,4.0,23.0,12.0,,
blue-print,,,,,,
