word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
expression,1.0,4.0,1.0,54.0,12.0,
gata3,3.0,9.0,5.0,41.0,23.0,
breast,2.0,6.0,,4.0,16.0,
cancer,2.0,8.0,,1.0,13.0,
cells,8.0,8.0,17.0,185.0,36.0,
growth,1.0,3.0,1.0,7.0,1.0,
response,2.0,6.0,,34.0,14.0,
inhibition,,,,2.0,3.0,
tgfβ,,,,,,
