word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
heterodimer,1.0,1.0,,,,
partner,1.0,1.0,,,,
shp,9.0,8.0,3.0,45.0,34.0,4.0
deficiency,,,,1.0,3.0,
protects,,,,,,
accumulation,2.0,2.0,,5.0,6.0,
mice,8.0,4.0,12.0,64.0,18.0,7.0
myocardia,3.0,,,15.0,5.0,1.0
