word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
dna,4,7.0,18.0,1.0,12.0,
fragmentation,1,3.0,,,,
number,1,1.0,7.0,2.0,1.0,
chromatin,2,5.0,1.0,11.0,,
attack,1,,,2.0,,
