word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
sensitivity,2.0,2,6,3,2.0,
kinases,2.0,5,13,6,1.0,1.0
activation,6.0,13,47,28,6.0,8.0
sh3,5.0,16,65,35,5.0,
domain,3.0,27,40,30,3.0,1.0
displacement,2.0,8,11,14,,
sfk,,4,13,3,8.0,
