word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
receptor,5,7,1,16,18,
brain,1,5,1,16,10,
drosophila,3,3,3,6,1,
courtship,2,1,4,30,24,3.0
