word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
genomes,1.0,3.0,3.0,3.0,3.0,
rates,1.0,,23.0,10.0,17.0,7.0
evolution,1.0,2.0,,1.0,,
timing,1.0,4.0,,1.0,,
speciation,1.0,4.0,,1.0,1.0,
beavers,5.0,9.0,10.0,12.0,4.0,1.0
castor,7.0,11.0,9.0,6.0,8.0,
rodent,1.0,4.0,5.0,3.0,2.0,1.0
speciescastor,,,,,,
