word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
breast,6.0,12.0,10.0,32,9.0,
cancer,7.0,12.0,10.0,38,14.0,
hippocampus,9.0,11.0,23.0,44,17.0,1.0
volume,3.0,6.0,17.0,23,6.0,2.0
memory,4.0,12.0,11.0,23,9.0,2.0
correlates,,,,1,,
experience,4.0,4.0,1.0,20,1.0,
