word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
frustration,,2.0,,7.0,,
decouples,,,,,,
dynamics,,,1.0,,,
element,2.0,3.0,2.0,3.0,,
transition,5.0,1.0,8.0,13.0,,1.0
state,7.0,7.0,18.0,32.0,3.0,2.0
folding,8.0,18.0,22.0,48.0,4.0,3.0
interleukin-33,1.0,6.0,6.0,,,
