word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
mortality,6,4,4.0,9,11,
hawaiians,4,3,,7,3,
americans,3,4,,8,6,
cohort,3,2,7.0,6,2,
sepsis,8,15,8.0,21,23,
