word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
analysis,4.0,3.0,16.0,25.0,12.0,16.0
reveals,,,,,,
changes,3.0,14.0,,12.0,11.0,
landscape,,1.0,,,1.0,
cell,1.0,4.0,3.0,,1.0,
carcinoma,1.0,3.0,1.0,,1.0,
