word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
associations,1.0,,,,2,
strength,2.0,2.0,14.0,22.0,36,
exercise,8.0,6.0,22.0,24.0,86,
laboratory,4.0,8.0,1.0,1.0,9,
test,2.0,3.0,,3.0,3,
values,,2.0,1.0,2.0,1,
