word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
co-regulation,,,,,,
cell,6.0,3.0,26.0,18.0,12.0,1.0
polarization,2.0,,17.0,9.0,,
migration,6.0,5.0,20.0,13.0,4.0,
proteins,1.0,1.0,11.0,4.0,,
caveolin-1polarization,,,,,,
