word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
inferences,1.0,5,4.0,2.0,15.0,
polarity,,8,13.0,1.0,7.0,2.0
identification,,1,,,,
language,1.0,19,5.0,5.0,2.0,1.0
