word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
pyomelanin,7,8.0,,12.0,12.0,
formation,2,3.0,3.0,10.0,6.0,
fumigatus,4,12.0,15.0,18.0,8.0,3.0
activator,1,,,,,
hmgr,4,1.0,7.0,24.0,11.0,6.0
degradation,5,11.0,,12.0,13.0,1.0
