word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
differences,2.0,,3.0,1.0,9.0,
performance,5.0,12.0,7.0,12.0,22.0,
adults,1.0,12.0,,,10.0,
processing,1.0,14.0,5.0,3.0,24.0,1.0
magnitude,7.0,20.0,12.0,16.0,42.0,
mediates,,,,,,
number,1.0,3.0,,,3.0,
