word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
processing,4.0,,3,4.0,,
sirnas,1.0,9.0,7,,,
activity,,,3,,,
resistance,,2.0,2,1.0,,
