word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
value,3,,,1,,
serum,4,,1.0,4,3.0,
transthyretin,2,1.0,1.0,7,4.0,
outcome,6,2.0,5.0,10,8.0,
stroke,6,5.0,8.0,7,13.0,
