word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
brain,2,9,6.0,,27,
networks,4,4,22.0,1.0,23,
schizophrenia,1,2,,,1,
patients,3,1,4.0,1.0,6,
memory,2,4,3.0,,6,
