word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
structure,2,2,10,2.0,5,
cysteine,8,12,28,11.0,2,
desulfurase,2,3,5,,2,
dnda,7,5,42,9.0,11,
streptomyces,1,3,3,,1,
lividans,1,3,3,,1,
