word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
prosegment,7.0,14.0,7.0,21.0,13,4.0
chimera,,,,4.0,1,1.0
inhibitors,1.0,2.0,,,3,
degradation,1.0,3.0,,13.0,4,2.0
pcsk9,10.0,18.0,14.0,69.0,21,15.0
activity,3.0,3.0,,8.0,6,
ldlr,3.0,7.0,1.0,33.0,8,7.0
