word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
gene,1,4,9.0,12.0,44,1.0
expression,2,6,8.0,14.0,19,1.0
analysis,1,5,4.0,5.0,3,
phase,3,20,7.0,10.0,42,
effects,1,1,,,1,
coli,2,15,25.0,27.0,18,
genes,18,10,9.0,67.0,105,5.0
