word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
association,3,2.0,7.0,13.0,2,1.0
study,2,2.0,5.0,3.0,8,
attention,7,20.0,9.0,20.0,20,2.0
function,5,11.0,4.0,7.0,14,3.0
sample,4,1.0,16.0,10.0,7,
children,2,,8.0,,2,
childhood,1,1.0,,,3,
